sales_id,oderdetail_id,Order ID, Cost,Sales
796,796,03-955-4532,83.99,125.985
797,797,03-955-4532,225,337.5
798,798,03-955-4532,133.17,199.755
799,799,04-003-4647,310,465
800,800,04-003-4647,91.84,137.76
801,801,04-003-4647,320,480
802,802,04-003-4647,93.13,139.695
803,803,04-003-4647,75,112.5
804,804,04-003-4647,144.09,216.135
805,805,04-003-4647,125,187.5
806,806,04-003-4647,168.27,252.405
807,807,04-003-4647,69.38,104.07
808,808,04-003-4647,190,285
809,809,04-003-4647,52.08,78.12
810,810,04-003-4647,310,465
811,811,04-003-4647,91.84,137.76
812,812,04-003-4647,320,480
813,813,04-003-4647,93.13,139.695
814,814,04-003-4647,75,112.5
815,815,04-003-4647,144.09,216.135
816,816,04-003-4647,125,187.5
817,817,04-003-4647,168.27,252.405
818,818,04-003-4647,69.38,104.07
819,819,04-003-4647,190,285
820,820,04-238-9179,235,352.5
821,821,04-238-9179,124.62,186.93
822,822,04-238-9179,119.8,179.7
823,823,04-238-9179,98,147
824,824,04-238-9179,83.99,125.985
825,825,04-238-9179,225,337.5
826,826,04-238-9179,133.17,199.755
827,827,04-238-9179,210,315
828,828,04-238-9179,44.57,66.855
829,829,04-238-9179,220,330
830,830,04-238-9179,101.6,152.4
831,831,04-238-9179,235,352.5
832,832,04-238-9179,124.62,186.93
833,833,04-238-9179,119.8,179.7
834,834,04-238-9179,98,147
835,835,04-238-9179,83.99,125.985
836,836,04-238-9179,225,337.5
837,837,04-238-9179,133.17,199.755
838,838,04-238-9179,210,315
839,839,04-238-9179,44.57,66.855
840,840,04-238-9179,220,330
841,841,04-546-8049,93.13,139.695
842,842,04-546-8049,75,112.5
843,843,04-546-8049,144.09,216.135
844,844,04-546-8049,125,187.5
845,845,04-546-8049,168.27,252.405
846,846,04-546-8049,69.38,104.07
847,847,04-546-8049,190,285
848,848,04-546-8049,52.08,78.12
849,849,04-546-8049,310,465
850,850,04-546-8049,91.84,137.76
851,851,04-546-8049,320,480
852,852,04-546-8049,93.13,139.695
853,853,04-546-8049,75,112.5
854,854,04-546-8049,144.09,216.135
855,855,04-546-8049,125,187.5
856,856,04-546-8049,168.27,252.405
857,857,04-546-8049,69.38,104.07
858,858,04-546-8049,190,285
859,859,04-546-8049,52.08,78.12
860,860,04-546-8049,310,465
861,861,04-546-8049,91.84,137.76
862,862,04-743-8019,119.8,179.7
863,863,04-743-8019,98,147
864,864,04-743-8019,83.99,125.985
865,865,04-743-8019,225,337.5
866,866,04-743-8019,133.17,199.755
867,867,04-743-8019,210,315
868,868,04-743-8019,44.57,66.855
869,869,04-743-8019,220,330
870,870,04-743-8019,101.6,152.4
871,871,04-743-8019,235,352.5
872,872,04-743-8019,124.62,186.93
873,873,04-743-8019,119.8,179.7
874,874,04-743-8019,98,147
875,875,04-743-8019,83.99,125.985
876,876,04-743-8019,225,337.5
877,877,04-743-8019,133.17,199.755
878,878,04-743-8019,210,315
879,879,04-743-8019,44.57,66.855
880,880,04-743-8019,220,330
881,881,04-743-8019,101.6,152.4
882,882,04-743-8019,235,352.5
883,883,04-812-8753,75,112.5
884,884,04-812-8753,93.13,139.695
885,885,04-812-8753,75,112.5
886,886,04-812-8753,144.09,216.135
887,887,04-812-8753,125,187.5
888,888,04-812-8753,168.27,252.405
889,889,04-812-8753,69.38,104.07
890,890,04-812-8753,190,285
891,891,04-812-8753,52.08,78.12
892,892,04-812-8753,310,465
893,893,04-812-8753,91.84,137.76
894,894,04-812-8753,320,480
895,895,04-812-8753,93.13,139.695
896,896,04-812-8753,75,112.5
897,897,04-812-8753,144.09,216.135
898,898,04-812-8753,125,187.5
899,899,04-812-8753,168.27,252.405
900,900,04-812-8753,69.38,104.07
901,901,04-812-8753,190,285
902,902,04-812-8753,52.08,78.12
903,903,04-812-8753,310,465
904,904,04-904-4552,91.84,137.76
905,905,04-904-4552,320,480
906,906,04-904-4552,93.13,139.695
907,907,04-904-4552,75,112.5
908,908,04-904-4552,144.09,216.135
909,909,04-904-4552,125,187.5
910,910,04-904-4552,168.27,252.405
911,911,04-904-4552,69.38,104.07
912,912,04-904-4552,190,285
913,913,04-904-4552,52.08,78.12
914,914,04-904-4552,310,465
915,915,04-904-4552,91.84,137.76
916,916,04-904-4552,320,480
917,917,04-904-4552,93.13,139.695
918,918,04-904-4552,75,112.5
919,919,04-904-4552,144.09,216.135
920,920,04-904-4552,125,187.5
921,921,04-904-4552,168.27,252.405
922,922,04-904-4552,69.38,104.07
923,923,04-904-4552,190,285
924,924,04-904-4552,52.08,78.12
925,925,04-911-6551,144.09,216.135
926,926,04-911-6551,125,187.5
927,927,04-911-6551,168.27,252.405
928,928,04-911-6551,69.38,104.07
929,929,04-911-6551,190,285
930,930,04-911-6551,52.08,78.12
931,931,04-911-6551,310,465
932,932,04-911-6551,91.84,137.76
933,933,04-911-6551,320,480
934,934,04-911-6551,93.13,139.695
935,935,04-911-6551,75,112.5
936,936,04-911-6551,144.09,216.135
937,937,04-911-6551,125,187.5
938,938,04-911-6551,168.27,252.405
939,939,04-911-6551,69.38,104.07
940,940,04-911-6551,190,285
941,941,04-911-6551,52.08,78.12
942,942,04-911-6551,310,465
943,943,04-911-6551,91.84,137.76
944,944,04-911-6551,320,480
945,945,04-911-6551,93.13,139.695
946,946,04-976-7880,168.27,252.405
947,947,04-976-7880,69.38,104.07
948,948,04-976-7880,190,285
949,949,04-976-7880,52.08,78.12
950,950,04-976-7880,310,465
951,951,04-976-7880,91.84,137.76
952,952,04-976-7880,320,480
953,953,04-976-7880,93.13,139.695
954,954,04-976-7880,75,112.5
955,955,04-976-7880,144.09,216.135
956,956,04-976-7880,125,187.5
957,957,04-976-7880,168.27,252.405
958,958,04-976-7880,69.38,104.07
959,959,04-976-7880,190,285
960,960,04-976-7880,52.08,78.12
961,961,04-976-7880,310,465
962,962,04-976-7880,91.84,137.76
963,963,04-976-7880,320,480
964,964,04-976-7880,93.13,139.695
965,965,04-976-7880,75,112.5
966,966,04-976-7880,144.09,216.135
967,967,05-024-1112,225,337.5
968,968,05-024-1112,133.17,199.755
969,969,05-024-1112,210,315
970,970,05-024-1112,44.57,66.855
971,971,05-024-1112,220,330
972,972,05-024-1112,101.6,152.4
973,973,05-024-1112,235,352.5
974,974,05-024-1112,124.62,186.93
975,975,05-024-1112,119.8,179.7
976,976,05-024-1112,98,147
977,977,05-024-1112,83.99,125.985
978,978,05-024-1112,225,337.5
979,979,05-024-1112,133.17,199.755
980,980,05-024-1112,210,315
981,981,05-024-1112,44.57,66.855
982,982,05-024-1112,220,330
983,983,05-024-1112,101.6,152.4
984,984,05-024-1112,235,352.5
985,985,05-024-1112,124.62,186.93
986,986,05-024-1112,119.8,179.7
987,987,05-024-1112,98,147
988,988,05-318-1801,235,352.5
989,989,05-318-1801,124.62,186.93
990,990,05-318-1801,119.8,179.7
991,991,05-318-1801,98,147
992,992,05-318-1801,83.99,125.985
993,993,05-318-1801,225,337.5
994,994,05-318-1801,133.17,199.755
995,995,05-318-1801,210,315
996,996,05-318-1801,44.57,66.855
997,997,05-318-1801,220,330
998,998,05-318-1801,101.6,152.4
999,999,05-318-1801,235,352.5
1000,1000,05-318-1801,124.62,186.93
1001,1001,05-318-1801,119.8,179.7
1002,1002,05-318-1801,98,147
1003,1003,05-318-1801,83.99,125.985
1004,1004,05-318-1801,225,337.5
1005,1005,05-318-1801,133.17,199.755
1006,1006,05-318-1801,210,315
1007,1007,05-318-1801,44.57,66.855
1008,1008,05-318-1801,220,330
1009,1009,05-378-2914,310,465
1010,1010,05-378-2914,91.84,137.76
1011,1011,05-378-2914,320,480
1012,1012,05-378-2914,93.13,139.695
1013,1013,05-378-2914,75,112.5
1014,1014,05-378-2914,144.09,216.135
1015,1015,05-378-2914,125,187.5
1016,1016,05-378-2914,168.27,252.405
1017,1017,05-378-2914,69.38,104.07
1018,1018,05-378-2914,190,285
1019,1019,05-378-2914,52.08,78.12
1020,1020,05-378-2914,310,465
1021,1021,05-378-2914,91.84,137.76
1022,1022,05-378-2914,320,480
1023,1023,05-378-2914,93.13,139.695
1024,1024,05-378-2914,75,112.5
1025,1025,05-378-2914,144.09,216.135
1026,1026,05-378-2914,125,187.5
1027,1027,05-378-2914,168.27,252.405
1028,1028,05-378-2914,69.38,104.07
1029,1029,05-378-2914,190,285
1030,1030,05-410-4163,133.17,199.755
1031,1031,05-410-4163,225,337.5
1032,1032,05-410-4163,133.17,199.755
1033,1033,05-410-4163,210,315
1034,1034,05-410-4163,44.57,66.855
1035,1035,05-410-4163,220,330
1036,1036,05-410-4163,101.6,152.4
1037,1037,05-410-4163,235,352.5
1038,1038,05-410-4163,124.62,186.93
1039,1039,05-410-4163,119.8,179.7
1040,1040,05-410-4163,98,147
1041,1041,05-410-4163,83.99,125.985
1042,1042,05-410-4163,225,337.5
1043,1043,05-410-4163,133.17,199.755
1044,1044,05-410-4163,210,315
1045,1045,05-410-4163,44.57,66.855
1046,1046,05-410-4163,220,330
1047,1047,05-410-4163,101.6,152.4
1048,1048,05-410-4163,235,352.5
1049,1049,05-410-4163,124.62,186.93
1050,1050,05-410-4163,119.8,179.7
1051,1051,05-822-0829,83.99,125.985
1052,1052,05-822-0829,225,337.5
1053,1053,05-822-0829,133.17,199.755
1054,1054,05-822-0829,210,315
1055,1055,05-822-0829,44.57,66.855
1056,1056,05-822-0829,220,330
1057,1057,05-822-0829,101.6,152.4
1058,1058,05-822-0829,235,352.5
1059,1059,05-822-0829,124.62,186.93
1060,1060,05-822-0829,119.8,179.7
1061,1061,05-822-0829,98,147
1062,1062,05-822-0829,83.99,125.985
1063,1063,05-822-0829,225,337.5
1064,1064,05-822-0829,133.17,199.755
1065,1065,05-822-0829,210,315
1066,1066,05-822-0829,44.57,66.855
1067,1067,05-822-0829,220,330
1068,1068,05-822-0829,101.6,152.4
1069,1069,05-822-0829,235,352.5
1070,1070,05-822-0829,124.62,186.93
1071,1071,05-822-0829,119.8,179.7
1072,1072,05-825-9260,220,330
1073,1073,05-825-9260,101.6,152.4
1074,1074,05-825-9260,235,352.5
1075,1075,05-825-9260,124.62,186.93
1076,1076,05-825-9260,119.8,179.7
1077,1077,05-825-9260,98,147
1078,1078,05-825-9260,83.99,125.985
1079,1079,05-825-9260,225,337.5
1080,1080,05-825-9260,133.17,199.755
1081,1081,05-825-9260,210,315
1082,1082,05-825-9260,44.57,66.855
1083,1083,05-825-9260,220,330
1084,1084,05-825-9260,101.6,152.4
1085,1085,05-825-9260,235,352.5
1086,1086,05-825-9260,124.62,186.93
1087,1087,05-825-9260,119.8,179.7
1088,1088,05-825-9260,98,147
1089,1089,05-825-9260,83.99,125.985
1090,1090,05-825-9260,225,337.5
1091,1091,05-825-9260,133.17,199.755
1092,1092,05-825-9260,210,315
1093,1093,05-971-9045,320,480
1094,1094,05-971-9045,93.13,139.695
1095,1095,05-971-9045,75,112.5
1096,1096,05-971-9045,144.09,216.135
1097,1097,05-971-9045,125,187.5
1098,1098,05-971-9045,168.27,252.405
1099,1099,05-971-9045,69.38,104.07
1100,1100,05-971-9045,190,285
1101,1101,05-971-9045,52.08,78.12
1102,1102,05-971-9045,310,465
1103,1103,05-971-9045,91.84,137.76
1104,1104,05-971-9045,320,480
1105,1105,05-971-9045,93.13,139.695
1106,1106,05-971-9045,75,112.5
1107,1107,05-971-9045,144.09,216.135
1108,1108,05-971-9045,125,187.5
1109,1109,05-971-9045,168.27,252.405
1110,1110,05-971-9045,69.38,104.07
1111,1111,05-971-9045,190,285
1112,1112,05-971-9045,52.08,78.12
1113,1113,05-971-9045,310,465
1114,1114,05-982-4967,52.08,78.12
1115,1115,05-982-4967,310,465
1116,1116,05-982-4967,91.84,137.76
1117,1117,05-982-4967,320,480
1118,1118,05-982-4967,93.13,139.695
1119,1119,05-982-4967,75,112.5
1120,1120,05-982-4967,144.09,216.135
1121,1121,05-982-4967,125,187.5
1122,1122,05-982-4967,168.27,252.405
1123,1123,05-982-4967,69.38,104.07
1124,1124,05-982-4967,190,285
1125,1125,05-982-4967,52.08,78.12
1126,1126,05-982-4967,310,465
1127,1127,05-982-4967,91.84,137.76
1128,1128,05-982-4967,320,480
1129,1129,05-982-4967,93.13,139.695
1130,1130,05-982-4967,75,112.5
1131,1131,05-982-4967,144.09,216.135
1132,1132,05-982-4967,125,187.5
1133,1133,05-982-4967,168.27,252.405
1134,1134,05-982-4967,69.38,104.07
1135,1135,06-075-0174,210,315
1136,1136,06-075-0174,44.57,66.855
1137,1137,06-075-0174,220,330
1138,1138,06-075-0174,101.6,152.4
1139,1139,06-075-0174,235,352.5
1140,1140,06-075-0174,124.62,186.93
1141,1141,06-075-0174,119.8,179.7
1142,1142,06-075-0174,98,147
1143,1143,06-075-0174,83.99,125.985
1144,1144,06-075-0174,225,337.5
1145,1145,06-075-0174,133.17,199.755
1146,1146,06-075-0174,210,315
1147,1147,06-075-0174,44.57,66.855
1148,1148,06-075-0174,220,330
1149,1149,06-075-0174,101.6,152.4
1150,1150,06-075-0174,235,352.5
1151,1151,06-075-0174,124.62,186.93
1152,1152,06-075-0174,119.8,179.7
1153,1153,06-075-0174,98,147
1154,1154,06-075-0174,83.99,125.985
1155,1155,06-075-0174,225,337.5
1156,1156,06-416-0671,168.27,252.405
1157,1157,06-416-0671,69.38,104.07
1158,1158,06-416-0671,190,285
1159,1159,06-416-0671,52.08,78.12
1160,1160,06-416-0671,310,465
1161,1161,06-416-0671,91.84,137.76
1162,1162,06-416-0671,320,480
1163,1163,06-416-0671,93.13,139.695
1164,1164,06-416-0671,75,112.5
1165,1165,06-416-0671,144.09,216.135
1166,1166,06-416-0671,125,187.5
1167,1167,06-416-0671,168.27,252.405
1168,1168,06-416-0671,69.38,104.07
1169,1169,06-416-0671,190,285
1170,1170,06-416-0671,52.08,78.12
1171,1171,06-416-0671,310,465
1172,1172,06-416-0671,91.84,137.76
1173,1173,06-416-0671,320,480
1174,1174,06-416-0671,93.13,139.695
1175,1175,06-416-0671,75,112.5
1176,1176,06-416-0671,144.09,216.135
1177,1177,06-457-9925,101.6,152.4
1178,1178,06-457-9925,235,352.5
1179,1179,06-457-9925,124.62,186.93
1180,1180,06-457-9925,119.8,179.7
1181,1181,06-457-9925,98,147
1182,1182,06-457-9925,83.99,125.985
1183,1183,06-457-9925,225,337.5
1184,1184,06-457-9925,133.17,199.755
1185,1185,06-457-9925,210,315
1186,1186,06-457-9925,44.57,66.855
1187,1187,06-457-9925,220,330
1188,1188,06-457-9925,101.6,152.4
1189,1189,06-457-9925,235,352.5
1190,1190,06-457-9925,124.62,186.93
1191,1191,06-457-9925,119.8,179.7
1192,1192,06-457-9925,98,147
1193,1193,06-457-9925,83.99,125.985
1194,1194,06-457-9925,225,337.5
1195,1195,06-457-9925,133.17,199.755
1196,1196,06-457-9925,210,315
1197,1197,06-457-9925,44.57,66.855
1198,1198,06-605-4865,91.84,137.76
1199,1199,06-605-4865,320,480
1200,1200,06-605-4865,93.13,139.695
1201,1201,06-605-4865,75,112.5
1202,1202,06-605-4865,144.09,216.135
1203,1203,06-605-4865,125,187.5
1204,1204,06-605-4865,168.27,252.405
1205,1205,06-605-4865,69.38,104.07
1206,1206,06-605-4865,190,285
1207,1207,06-605-4865,52.08,78.12
1208,1208,06-605-4865,310,465
1209,1209,06-605-4865,91.84,137.76
1210,1210,06-605-4865,320,480
1211,1211,06-605-4865,93.13,139.695
1212,1212,06-605-4865,75,112.5
1213,1213,06-605-4865,144.09,216.135
1214,1214,06-605-4865,125,187.5
1215,1215,06-605-4865,168.27,252.405
1216,1216,06-605-4865,69.38,104.07
1217,1217,06-605-4865,190,285
1218,1218,06-605-4865,52.08,78.12
1219,1219,06-705-6026,83.99,125.985
1220,1220,06-705-6026,225,337.5
1221,1221,06-705-6026,133.17,199.755
1222,1222,06-705-6026,210,315
1223,1223,06-705-6026,44.57,66.855
1224,1224,06-705-6026,220,330
1225,1225,06-705-6026,101.6,152.4
1226,1226,06-705-6026,235,352.5
1227,1227,06-705-6026,124.62,186.93
1228,1228,06-705-6026,119.8,179.7
1229,1229,06-705-6026,98,147
1230,1230,06-705-6026,83.99,125.985
1231,1231,06-705-6026,225,337.5
1232,1232,06-705-6026,133.17,199.755
1233,1233,06-705-6026,210,315
1234,1234,06-705-6026,44.57,66.855
1235,1235,06-705-6026,220,330
1236,1236,06-705-6026,101.6,152.4
1237,1237,06-705-6026,235,352.5
1238,1238,06-705-6026,124.62,186.93
1239,1239,06-705-6026,119.8,179.7
1240,1240,06-887-6332,125,187.5
1241,1241,06-887-6332,168.27,252.405
1242,1242,06-887-6332,69.38,104.07
1243,1243,06-887-6332,190,285
1244,1244,06-887-6332,52.08,78.12
1245,1245,06-887-6332,310,465
1246,1246,06-887-6332,91.84,137.76
1247,1247,06-887-6332,320,480
1248,1248,06-887-6332,93.13,139.695
1249,1249,06-887-6332,75,112.5
1250,1250,06-887-6332,144.09,216.135
1251,1251,06-887-6332,125,187.5
1252,1252,06-887-6332,168.27,252.405
1253,1253,06-887-6332,69.38,104.07
1254,1254,06-887-6332,190,285
1255,1255,06-887-6332,52.08,78.12
1256,1256,06-887-6332,310,465
1257,1257,06-887-6332,91.84,137.76
1258,1258,06-887-6332,320,480
1259,1259,06-887-6332,93.13,139.695
1260,1260,06-887-6332,75,112.5
1261,1261,06-934-9396,144.09,216.135
1262,1262,06-934-9396,125,187.5
1263,1263,06-934-9396,168.27,252.405
1264,1264,06-934-9396,69.38,104.07
1265,1265,06-934-9396,190,285
1266,1266,06-934-9396,52.08,78.12
1267,1267,06-934-9396,310,465
1268,1268,06-934-9396,91.84,137.76
1269,1269,06-934-9396,320,480
1270,1270,06-934-9396,93.13,139.695
1271,1271,06-934-9396,75,112.5
1272,1272,06-934-9396,144.09,216.135
1273,1273,06-934-9396,125,187.5
1274,1274,06-934-9396,168.27,252.405
1275,1275,06-934-9396,69.38,104.07
1276,1276,06-934-9396,190,285
1277,1277,06-934-9396,52.08,78.12
1278,1278,06-934-9396,310,465
1279,1279,06-934-9396,91.84,137.76
1280,1280,06-934-9396,320,480
1281,1281,06-934-9396,93.13,139.695
1282,1282,07-113-3748,235,352.5
1283,1283,07-113-3748,124.62,186.93
1284,1284,07-113-3748,119.8,179.7
1285,1285,07-113-3748,98,147
1286,1286,07-113-3748,83.99,125.985
1287,1287,07-113-3748,225,337.5
1288,1288,07-113-3748,133.17,199.755
1289,1289,07-113-3748,210,315
1290,1290,07-113-3748,44.57,66.855
1291,1291,07-113-3748,220,330
1292,1292,07-113-3748,101.6,152.4
1293,1293,07-113-3748,235,352.5
1294,1294,07-113-3748,124.62,186.93
1295,1295,07-113-3748,119.8,179.7
1296,1296,07-113-3748,98,147
1297,1297,07-113-3748,83.99,125.985
1298,1298,07-113-3748,225,337.5
1299,1299,07-113-3748,133.17,199.755
1300,1300,07-113-3748,210,315
1301,1301,07-113-3748,44.57,66.855
1302,1302,07-113-3748,220,330
1303,1303,07-116-3515,69.38,104.07
1304,1304,07-116-3515,190,285
1305,1305,07-116-3515,52.08,78.12
1306,1306,07-116-3515,310,465
1307,1307,07-116-3515,91.84,137.76
1308,1308,07-116-3515,320,480
1309,1309,07-116-3515,93.13,139.695
1310,1310,07-116-3515,75,112.5
1311,1311,07-116-3515,144.09,216.135
1312,1312,07-116-3515,125,187.5
1313,1313,07-116-3515,168.27,252.405
1314,1314,07-116-3515,69.38,104.07
1315,1315,07-116-3515,190,285
1316,1316,07-116-3515,52.08,78.12
1317,1317,07-116-3515,310,465
1318,1318,07-116-3515,91.84,137.76
1319,1319,07-116-3515,320,480
1320,1320,07-116-3515,93.13,139.695
1321,1321,07-116-3515,75,112.5
1322,1322,07-116-3515,144.09,216.135
1323,1323,07-116-3515,125,187.5
1324,1324,07-143-9471,52.08,78.12
1325,1325,07-143-9471,310,465
1326,1326,07-143-9471,91.84,137.76
1327,1327,07-143-9471,320,480
1328,1328,07-143-9471,93.13,139.695
1329,1329,07-143-9471,75,112.5
1330,1330,07-143-9471,144.09,216.135
1331,1331,07-143-9471,125,187.5
1332,1332,07-143-9471,168.27,252.405
1333,1333,07-143-9471,69.38,104.07
1334,1334,07-143-9471,190,285
1335,1335,07-143-9471,52.08,78.12
1336,1336,07-143-9471,310,465
1337,1337,07-143-9471,91.84,137.76
1338,1338,07-143-9471,320,480
1339,1339,07-143-9471,93.13,139.695
1340,1340,07-143-9471,75,112.5
1341,1341,07-143-9471,144.09,216.135
1342,1342,07-143-9471,125,187.5
1343,1343,07-143-9471,168.27,252.405
1344,1344,07-143-9471,69.38,104.07
1345,1345,07-244-2129,52.08,78.12
1346,1346,07-244-2129,310,465
1347,1347,07-244-2129,91.84,137.76
1348,1348,07-244-2129,320,480
1349,1349,07-244-2129,93.13,139.695
1350,1350,07-244-2129,75,112.5
1351,1351,07-244-2129,144.09,216.135
1352,1352,07-244-2129,125,187.5
1353,1353,07-244-2129,168.27,252.405
1354,1354,07-244-2129,69.38,104.07
1355,1355,07-244-2129,190,285
1356,1356,07-244-2129,52.08,78.12
1357,1357,07-244-2129,310,465
1358,1358,07-244-2129,91.84,137.76
1359,1359,07-244-2129,320,480
1360,1360,07-244-2129,93.13,139.695
1361,1361,07-244-2129,75,112.5
1362,1362,07-244-2129,144.09,216.135
1363,1363,07-244-2129,125,187.5
1364,1364,07-244-2129,168.27,252.405
1365,1365,07-244-2129,69.38,104.07
1366,1366,07-275-2696,210,315
1367,1367,07-275-2696,44.57,66.855
1368,1368,07-275-2696,220,330
1369,1369,07-275-2696,101.6,152.4
1370,1370,07-275-2696,235,352.5
1371,1371,07-275-2696,124.62,186.93
1372,1372,07-275-2696,119.8,179.7
1373,1373,07-275-2696,98,147
1374,1374,07-275-2696,83.99,125.985
1375,1375,07-275-2696,225,337.5
1376,1376,07-275-2696,133.17,199.755
1377,1377,07-275-2696,210,315
1378,1378,07-275-2696,44.57,66.855
1379,1379,07-275-2696,220,330
1380,1380,07-275-2696,101.6,152.4
1381,1381,07-275-2696,235,352.5
1382,1382,07-275-2696,124.62,186.93
1383,1383,07-275-2696,119.8,179.7
1384,1384,07-275-2696,98,147
1385,1385,07-275-2696,83.99,125.985
1386,1386,07-275-2696,225,337.5
1387,1387,07-312-6026,310,465
1388,1388,07-312-6026,91.84,137.76
1389,1389,07-312-6026,320,480
1390,1390,07-312-6026,93.13,139.695
1391,1391,07-312-6026,75,112.5
1392,1392,07-312-6026,144.09,216.135
1393,1393,07-312-6026,125,187.5
1394,1394,07-312-6026,168.27,252.405
1395,1395,07-312-6026,69.38,104.07
1396,1396,07-312-6026,190,285
1397,1397,07-312-6026,52.08,78.12
1398,1398,07-312-6026,310,465
1399,1399,07-312-6026,91.84,137.76
1400,1400,07-312-6026,320,480
1401,1401,07-312-6026,93.13,139.695
1402,1402,07-312-6026,75,112.5
1403,1403,07-312-6026,144.09,216.135
1404,1404,07-312-6026,125,187.5
1405,1405,07-312-6026,168.27,252.405
1406,1406,07-312-6026,69.38,104.07
1407,1407,07-312-6026,190,285
1408,1408,07-322-4153,225,337.5
1409,1409,07-322-4153,133.17,199.755
1410,1410,07-322-4153,210,315
1411,1411,07-322-4153,44.57,66.855
1412,1412,07-322-4153,220,330
1413,1413,07-322-4153,101.6,152.4
1414,1414,07-322-4153,235,352.5
1415,1415,07-322-4153,124.62,186.93
1416,1416,07-322-4153,119.8,179.7
1417,1417,07-322-4153,98,147
